,carcatvalue_2,carcatvalue_3,card2_2,card2_3,card2_4,card2_5,card_2,card_3,card_4,card_5,cardtenurecat_3,cardtenurecat_5,carown_0,carown_1,commute_4,inccat_2,inccat_3,inccat_4,inccat_5,reason_2,retire_1,spousedcat_1,spousedcat_4,total_spend_bx,actual_total_spend,pred_total_spend,Deciles
2727,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.61770783398114,273.55,314.8123014490539,2
1860,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,8.88990998965612,308.6500000000001,375.0242487834311,4
168,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10.164062730925826,529.0500000000003,303.08813356694696,2
4742,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,10.937730234995527,719.8700000000005,747.9231689159194,9
1536,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,10.706250268395902,657.4300000000001,344.5018667475601,3
3503,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,9.466930220241363,396.0,232.36764448943265,0
658,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,9.042062990328102,329.9000000000001,378.89510418742225,4
2636,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,9.976303432889377,489.92000000000013,449.0982383444631,6
585,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,9.09103003981784,336.99999999999994,688.8518732106802,8
4864,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.061549852048493,332.7099999999997,338.5998376892332,3
1854,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,10.736476345147036,665.3100000000003,479.0009498867467,6
3965,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,10.17911651722995,532.2999999999988,327.55019626082907,3
1345,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,11.365209411939565,848.5999999999998,314.0873817185589,2
812,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.515124569561247,58.19760000000002,236.07740372978748,0
1657,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,5.515124569561247,58.19760000000002,363.3539326676491,4
1341,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8.901086726132831,310.16999999999985,338.5998376892332,3
679,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,11.542725032728566,907.5799999999989,630.4188201010743,8
2228,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,8.890204717778133,308.69000000000005,470.1666923422032,6
2092,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,10.121062372921006,519.8599999999993,762.9208665724562,9
35,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11.100810053399126,766.8500000000005,467.8641586727379,6
756,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11.747207369136795,979.8400000000004,443.4387153026624,5
1167,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.427722048015083,588.5000000000008,710.9346024559055,9
3025,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,9.933574122498,481.37000000000063,512.301288378573,7
3835,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,11.202419524331129,797.4300000000007,571.5448728647242,8
1412,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,8.71412892816776,285.5700000000001,366.5327467435805,4
2684,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.421034568581517,250.36999999999998,359.9887157766898,3
2187,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,9.223452643471964,356.85999999999996,525.0344017813528,7
4234,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,11.71867306746542,969.4699999999997,851.5807917721102,9
77,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,9.34087023664023,375.2999999999995,468.7874550310347,6
4633,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,11.307381498822588,830.1099999999998,614.7031274196688,8
3417,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,10.149629732022335,525.9499999999999,440.20231540335226,5
2787,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,10.255835054769042,549.1299999999998,481.2698229752058,6
2559,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.224298438149768,356.98999999999955,423.90616529878696,5
4508,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.24461836990165,231.03000000000026,286.154742110198,1
551,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7.976281473143391,204.0700000000001,361.2843999081842,4
4423,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,9.683229946053931,433.8000000000001,798.116388499268,9
2570,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,8.656156135534985,278.2899999999996,325.72926971080796,3
1368,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7.456428056066628,159.43000000000015,420.8583614866883,5
3625,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.342681763992923,568.7300000000005,286.154742110198,1
3365,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,9.820666498984728,459.39000000000027,511.61868190696396,7
490,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,10.444924632713255,592.5699999999999,326.53410139917014,3
1072,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,11.016310946691558,742.1899999999993,774.0334968468986,9
47,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,9.100989619000183,338.45999999999964,343.2747853345851,3
3481,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8.460662264419375,254.89999999999995,240.1760916445553,0
889,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,8.627820827987337,274.78999999999974,399.97318243471716,4
2165,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,8.941646609535471,315.73999999999995,461.3650896236209,6
564,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10.942221446793996,721.1299999999998,789.5529592107684,9
3877,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,11.079446591833614,760.5499999999997,549.348085218892,7
422,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,10.886280908931031,705.5699999999998,377.5825698245791,4
2465,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10.286885182290764,556.0700000000006,408.63838880360504,5
2410,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8.022073726203011,208.46999999999989,329.9629327307005,3
4907,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,10.697021375088964,655.0399999999998,288.51626109909597,1
3734,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,11.675671724719654,954.0199999999992,756.2029290453681,9
54,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,9.889678248773922,472.72000000000014,635.1091422290992,8
4102,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10.900581081203427,709.5199999999996,428.91972033950566,5
2185,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.236371004985784,358.8500000000002,247.80870703495265,0
3137,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.545600137239407,166.43000000000006,279.832549047446,1
2793,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,8.761892849778338,291.6900000000001,327.55019626082907,3
4457,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,7.926744508449047,199.40000000000012,257.4366035912483,0
3115,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,10.54976676349006,617.8999999999992,747.9231689159194,9
2235,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8.718063935175337,286.07,296.44524674005714,1
1857,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,9.052482844189644,331.40000000000015,381.98412256191665,4
3094,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,10.243212378448623,546.3300000000003,698.2196344514927,8
1487,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,10.091254279852475,513.5700000000002,414.51558552234394,5
138,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,9.20975310525825,354.7600000000001,346.41229466197444,3
4829,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,10.39579609712907,581.0099999999999,535.5023783736274,7
2337,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10.930980774333793,717.9800000000006,324.6196501545892,2
946,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,9.229432601139145,357.78000000000014,428.91972033950566,5
102,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,9.605243582125889,419.82999999999987,487.9225974401851,6
3313,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,12.241331419481314,1175.1000000000013,437.8262635205427,5
1465,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8.242256301255486,230.77999999999972,264.08023993874684,1
1929,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,12.51571770874599,1297.26,962.4342120783837,9
387,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10.17703685102655,531.8499999999989,525.618513519503,7
37,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,8.527841531584908,262.7400000000001,214.9557792177448,0
1918,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,8.254515209609414,232.08,466.4796075176804,6
3051,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,10.612199378069892,633.4200000000001,595.4398788595887,8
4993,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,9.12336609286967,341.7600000000004,543.054008323215,7
684,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.988853508063125,205.26999999999998,245.11559880965083,0
3131,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.273506819727782,819.4400000000002,266.0621273082139,1
1449,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,9.774321077595333,450.6199999999999,302.6221448937744,2
4538,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,6.265551429755054,87.42999999999996,257.36426187330295,0
3099,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,9.719164915821423,440.3699999999997,333.637501130342,3
3795,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,10.01644311523535,498.0700000000003,317.06492522182776,2
4341,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,7.740942669609791,182.69,376.39927627070745,4
1455,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,11.657120142146892,947.42,473.7021125291757,6
3018,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,11.5709966088642,917.2899999999989,464.86589121065913,6
1723,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.109555329278935,339.71999999999997,286.154742110198,1
1864,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7.959842804619313,202.51,420.9370837537046,5
989,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,9.206415592735656,354.25,555.5137054953736,7
4555,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,9.068106051604405,333.6599999999997,316.9950657260245,2
4005,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,8.57411840054747,268.2600000000003,415.8318564129021,5
190,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.523947638925652,262.28000000000026,357.4863814542382,3
4121,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,12.119490420894007,1124.0999999999995,415.8318564129021,5
4788,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10.426153127604543,588.13,394.91572678530446,4
4637,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.46419088709688,395.54000000000013,338.5998376892332,3
1527,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,5.620789537863128,61.71999999999998,310.43623892385256,2
4250,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8.349254715692812,242.3400000000001,246.63681801296326,0
3783,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,8.715152597425835,285.70000000000016,324.55971242526357,2
4759,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,8.826374186619004,300.13,507.23585667255816,7
1309,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,9.7512071668244,446.30000000000007,719.2363759784423,9
3717,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,7.930598363024276,199.76000000000022,322.23943916134266,2
4932,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13.067837297478116,1576.3499999999995,581.7084383942027,8
2253,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,10.049457240733998,504.8600000000004,524.6771335701416,7
1013,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,8.274101005794684,234.1700000000001,377.1935321573542,4
2338,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.949241358062533,484.4899999999999,645.4561460111096,8
2367,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,8.076852332960616,213.84000000000015,234.52397689761793,0
323,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,9.00407112691454,324.48000000000013,456.11322991941944,6
719,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9.11856743722744,341.05,343.1220125288566,3
2618,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,9.677112761605938,432.68999999999954,692.7018965679985,8
4503,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,9.973425116512106,489.34000000000043,393.037146387018,4
795,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,8.91455385321003,312.01,316.20566791069217,2
3657,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,8.939550059936298,315.4499999999998,537.9230291544668,7
2646,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,9.926010811304902,479.87,531.3833943271663,7
2212,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10.08858532275731,513.0099999999995,399.52402304639907,4
4007,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.797721551722228,455.0300000000001,305.80724491601865,2
1052,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8.727562326151428,287.2799999999997,296.44524674005714,1
1419,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11.805848130101328,1001.4500000000018,628.0568215581225,8
526,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,7.963223661525238,202.83,204.57456539885897,0
2106,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,9.116672656438315,340.77000000000027,268.90520283023636,1
949,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,9.326811522387272,373.0500000000002,698.2196344514927,8
1940,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,13.290582314463206,1702.689999999998,925.9065921109773,9
14,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,8.614028082586612,273.1,228.9867116364906,0
3448,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,12.6659115116323,1368.6200000000001,696.4713637360273,8
3328,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7.315616656266502,148.89,294.2433950090737,1
2594,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,10.118751408849594,519.3699999999994,438.25031341482196,5
3531,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,9.380591207778194,381.7200000000005,401.9145429468557,4
2418,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11.293458012792962,825.7100000000005,591.1931248328713,8
4090,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.663955022159625,279.2599999999997,286.154742110198,1
2377,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8.048847062238668,211.07999999999998,453.9310014673824,6
1075,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7.149227544387905,137.21000000000006,338.5998376892332,3
2137,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,9.960087237830196,486.66000000000037,483.1740546256113,6
4040,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,8.617054035141093,273.4700000000003,297.4440992388201,1
4992,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,12.142806233232035,1133.7100000000003,604.2870228097049,8
3792,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,9.127347215505303,342.3500000000001,433.1331366781356,5
1730,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,12.734580992783773,1402.3500000000001,557.1153973067729,7
314,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,11.701710232389912,963.3500000000009,594.8594964902444,8
4344,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7.853137124347937,192.62999999999997,361.2843999081842,4
4397,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9.553008469650607,410.69,246.63681801296326,0
714,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,9.08117061994157,335.56,315.34183074013475,2
4660,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,9.82898763176204,460.9799999999999,403.5493738835869,5
17,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,12.508818196044732,1294.0600000000015,557.1153973067729,7
3296,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,8.068564415769302,213.02000000000004,236.70707661188248,0
4792,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,11.452414638482724,877.150000000001,576.1114504392364,8
4929,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,8.855422753182387,304.00000000000006,319.70305303184267,2
780,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,9.153916888534559,346.31000000000034,362.50221072975387,4
2073,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9.15565224113825,346.57,311.7077323328169,2
1879,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,12.140726610709278,1132.8499999999995,585.9795734141427,8
1617,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,9.795659971658008,454.6400000000002,490.05635424596676,6
4337,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,12.197596131422412,1156.570000000001,511.61868190696396,7
991,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,13.161836755595242,1628.6500000000003,943.8392803602418,9
1681,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,8.065728135280754,212.73999999999992,237.51811601539205,0
744,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,7.841412172087106,191.57000000000022,290.9074920026685,1
4321,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7.280967849743821,146.3900000000001,504.44348384566194,7
4458,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,11.126985721878144,774.6300000000002,402.2720810648933,4
3700,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.023135564393717,128.8900000000001,247.80870703495265,0
215,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,8.614600829345312,273.16999999999996,371.7854467488361,4
3120,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,5.978885386971341,75.05000000000003,255.59926640400337,0
3646,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,8.935569305893472,314.90000000000003,238.80117286690216,0
4641,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,7.2776149563728865,146.15,383.65359405775723,4
1356,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9.477267450038687,397.73999999999967,245.07847575278782,0
1874,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.984485732447066,733.0800000000002,309.24950242159485,2
1017,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,11.892763067192071,1034.2299999999989,635.0100140851193,8
1283,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,9.189929568959839,351.73999999999984,375.0242487834311,4
1895,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.079112013229091,335.26000000000005,248.5060743504544,0
504,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,6.038918116141294,77.51000000000002,237.96559447717442,0
2428,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.143169426934514,136.80000000000007,302.9877553580018,2
2903,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,9.853441741087419,465.6800000000002,670.4938170499606,8
541,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.109026032243067,80.47000000000001,300.8080217795721,2
1157,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,10.453593044232884,594.6299999999998,541.6112573093144,7
1882,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10.447115208245862,593.0899999999998,453.5366102302557,6
1632,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.32749509571658,565.2600000000006,314.8123014490539,2
4721,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,11.861328683112433,1022.2700000000004,966.1178429730292,9
2947,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,11.132307513510684,776.2200000000003,962.4342120783837,9
3372,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,8.028459570460411,209.0900000000001,539.9288267985421,7
4198,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,9.148704125748864,345.53000000000026,256.3736486351638,0
1545,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,10.794710200482198,680.7200000000003,611.6611721763471,8
2556,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,10.350833048089669,570.6000000000001,516.757869838822,7
732,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8.98195403736985,321.35999999999996,277.5186094220038,1
1144,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,8.86161152013588,304.83000000000004,816.2247843021901,9
1026,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10.481526401071894,601.3100000000004,371.6688044096163,4
298,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9.07464627953917,334.61000000000007,265.7350404885371,1
4510,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,9.810111950135044,457.38000000000045,609.3305496631739,8
1597,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,11.906984088918241,1039.6800000000003,831.5145037619598,9
4310,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,12.486684562737087,1283.8400000000006,677.2335172033274,8
483,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.608375696270677,272.41000000000065,530.9909778788584,7
2757,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.839211360534067,462.94,314.8123014490539,2
